hc_date,day,PCA_1,PCA_2
2021-09-22 16:00:00+02:00,22/09/2021,-1.2916717420995527,-0.5669599944031923
2021-09-22 17:00:00+02:00,22/09/2021,-1.3172791947340903,-0.6100300911506514
2021-09-22 18:00:00+02:00,22/09/2021,-1.3528299658940957,-0.6535029196941984
2021-09-22 19:00:00+02:00,22/09/2021,-1.3772872413044592,-0.6476112979439863
2021-09-22 20:00:00+02:00,22/09/2021,-1.4035229298451886,-0.7280990739540327
2021-09-22 21:00:00+02:00,22/09/2021,-1.434644765302478,-0.741184653630834
2021-09-22 22:00:00+02:00,22/09/2021,-1.4570585961290814,-0.7570512091290336
2021-09-22 23:00:00+02:00,22/09/2021,-1.4483129617340817,-0.7591860729917294
2021-09-23 00:00:00+02:00,23/09/2021,-1.2716019864013868,-0.6717285935205481
2021-09-23 01:00:00+02:00,23/09/2021,-0.7982203493765503,-0.4752865000941641
2021-09-23 02:00:00+02:00,23/09/2021,-0.2653792608030572,-0.22959835341324022
2021-09-23 03:00:00+02:00,23/09/2021,-0.13361479860621048,-0.027175214359140474
2021-09-23 04:00:00+02:00,23/09/2021,-0.17301533476810524,0.06355459230293062
2021-09-23 05:00:00+02:00,23/09/2021,-0.45499977479795994,0.06415150006657143
2021-09-23 06:00:00+02:00,23/09/2021,-0.511820411427874,0.0822824887021109
2021-09-23 07:00:00+02:00,23/09/2021,-0.5640155070326501,0.06331686388696305
2021-09-23 08:00:00+02:00,23/09/2021,-0.35099050431914947,0.19450991079279997
2021-09-23 09:00:00+02:00,23/09/2021,-0.3122629179134485,0.26417125491178084
2021-09-23 10:00:00+02:00,23/09/2021,-0.4688545632951602,0.16862584666131294
2021-09-23 11:00:00+02:00,23/09/2021,-1.0717911772275766,-0.1008826933485595
2021-09-23 12:00:00+02:00,23/09/2021,-1.1081293551382234,-0.10990046171214242
2021-09-23 13:00:00+02:00,23/09/2021,-1.1434719716654798,-0.2775023977403025
2021-09-23 14:00:00+02:00,23/09/2021,-1.1538470058479875,-0.36252033994725347
2021-09-23 15:00:00+02:00,23/09/2021,-1.1551808394704464,-0.35780943978024815
2021-09-23 16:00:00+02:00,23/09/2021,-1.1658131541354901,-0.3443424294645418
2021-09-23 17:00:00+02:00,23/09/2021,-1.163589061858324,-0.34593370193902495
2021-09-23 18:00:00+02:00,23/09/2021,-1.171399578984793,-0.3093248695293247
2021-09-23 19:00:00+02:00,23/09/2021,-1.1661470160179754,-0.27135036223479747
2021-09-23 20:00:00+02:00,23/09/2021,-1.1725655006539768,-0.2622753014119902
2021-09-23 21:00:00+02:00,23/09/2021,-1.1637118925630152,-0.22749694159751435
2021-09-23 22:00:00+02:00,23/09/2021,-1.1586546802599753,-0.22621515419356228
2021-09-23 23:00:00+02:00,23/09/2021,-1.1665549642700186,-0.2200197468498781
2021-09-24 00:00:00+02:00,24/09/2021,-1.1180236518570645,-0.21643650024550545
2021-09-24 01:00:00+02:00,24/09/2021,-1.0384542316249112,-0.2153872796953283
2021-09-24 02:00:00+02:00,24/09/2021,-0.8448527607192271,-0.148370051866819
2021-09-24 03:00:00+02:00,24/09/2021,-0.6675297423192439,-0.13550123314839385
2021-09-24 04:00:00+02:00,24/09/2021,-1.0059545508564016,-0.3125575201791013
2021-09-24 05:00:00+02:00,24/09/2021,-1.1032833753078783,-0.3769369910049094
2021-09-24 06:00:00+02:00,24/09/2021,-1.008839528053995,-0.37304026450876115
2021-09-24 07:00:00+02:00,24/09/2021,-1.0732375898462663,-0.4396148916618049
2021-09-24 08:00:00+02:00,24/09/2021,-1.1374730011658247,-0.4763175093061934
2021-09-24 09:00:00+02:00,24/09/2021,-1.2851057444901461,-0.5459549457943168
2021-09-24 10:00:00+02:00,24/09/2021,-1.3448648151231095,-0.5839356514710087
2021-09-24 11:00:00+02:00,24/09/2021,-1.3829695729199527,-0.6122522112586349
2021-09-24 12:00:00+02:00,24/09/2021,-1.4024605299894461,-0.5948311227298531
2021-09-24 13:00:00+02:00,24/09/2021,-1.4305894457789583,-0.577119359964798
2021-09-24 14:00:00+02:00,24/09/2021,-1.4472443979667298,-0.5954496488899917
2021-09-24 15:00:00+02:00,24/09/2021,-1.463135271049463,-0.6137627935732544
2021-09-24 16:00:00+02:00,24/09/2021,-1.4791145482099353,-0.6320971086950901
2021-09-24 17:00:00+02:00,24/09/2021,-1.484163306475263,-0.6553351486096366
2021-09-24 18:00:00+02:00,24/09/2021,-1.4899874655418601,-0.6583215694958909
2021-09-24 19:00:00+02:00,24/09/2021,-1.5137890256413973,-0.6871813572682278
2021-09-24 20:00:00+02:00,24/09/2021,-1.5260420548806333,-0.6978354934694073
2021-09-24 21:00:00+02:00,24/09/2021,-1.5173399139204162,-0.7009324403951479
2021-09-24 22:00:00+02:00,24/09/2021,-0.7786061373650667,-0.8640846714364457
2021-09-24 23:00:00+02:00,24/09/2021,1.058456403703341,-1.6144321149824714
2021-09-25 00:00:00+02:00,25/09/2021,2.366819521120938,-1.8088945987884306
2021-09-25 01:00:00+02:00,25/09/2021,2.1878787589640685,-1.1999426365377588
2021-09-25 02:00:00+02:00,25/09/2021,2.2915119228899434,-0.9090238118385636
2021-09-25 03:00:00+02:00,25/09/2021,3.296027294985325,-0.9220352949029461
2021-09-25 04:00:00+02:00,25/09/2021,2.8487321820267404,-0.6414570944251732
2021-09-25 05:00:00+02:00,25/09/2021,3.3225758426432073,-0.7174983646106817
2021-09-25 06:00:00+02:00,25/09/2021,3.3684329398012474,-0.668653068307825
2021-09-25 07:00:00+02:00,25/09/2021,3.4825690604887947,-0.7612457396727058
2021-09-25 08:00:00+02:00,25/09/2021,3.4572825744020124,-0.5036281082919148
2021-09-25 09:00:00+02:00,25/09/2021,2.949930873148378,-0.35248783239197906
2021-09-25 10:00:00+02:00,25/09/2021,-0.10028172962258144,-0.04779110577844374
2021-09-25 11:00:00+02:00,25/09/2021,-0.5003610311193513,-0.30741173946296074
2021-09-25 12:00:00+02:00,25/09/2021,-1.4905846162823222,-0.2860198084985202
2021-09-25 13:00:00+02:00,25/09/2021,-1.527450506767193,-0.31462636420533896
2021-09-25 14:00:00+02:00,25/09/2021,-1.5577681434122594,-0.3512179179855216
2021-09-25 15:00:00+02:00,25/09/2021,-1.5816933034088716,-0.3931423111945713
2021-09-25 16:00:00+02:00,25/09/2021,-1.6451446002653671,-0.4716594107041651
2021-09-25 17:00:00+02:00,25/09/2021,-1.7055200104046058,-0.5480316746702337
2021-09-25 18:00:00+02:00,25/09/2021,-1.7455962701089627,-0.6122476119043528
2021-09-25 19:00:00+02:00,25/09/2021,-1.7745049122609229,-0.6719603240922585
2021-09-25 20:00:00+02:00,25/09/2021,-1.6780927221924131,-0.7225477977239331
2021-09-25 21:00:00+02:00,25/09/2021,-1.807816465625212,-0.7392788338780839
2021-09-25 22:00:00+02:00,25/09/2021,-1.1045950437300456,-0.8965237393166575
2021-09-25 23:00:00+02:00,25/09/2021,0.36314580367178245,-1.5478462414059027
2021-09-26 00:00:00+02:00,26/09/2021,2.0169185054787953,-1.7287637930400612
2021-09-26 01:00:00+02:00,26/09/2021,2.1767672196727514,-1.2209980914186216
2021-09-26 02:00:00+02:00,26/09/2021,2.3129161331508614,-1.0448470715128901
2021-09-26 03:00:00+02:00,26/09/2021,2.4100668762101662,-0.9628955045692434
2021-09-26 04:00:00+02:00,26/09/2021,3.0471682198903602,-0.7580561885126771
2021-09-26 05:00:00+02:00,26/09/2021,2.9038243984940366,-0.8476296576085933
2021-09-26 06:00:00+02:00,26/09/2021,3.0907914636700564,-0.7474916538974381
2021-09-26 07:00:00+02:00,26/09/2021,3.112135961595299,-3.214699947787945
2021-09-26 08:00:00+02:00,26/09/2021,3.16461469041944,-2.808704021958686
2021-09-26 09:00:00+02:00,26/09/2021,3.992711244956625,-2.4165650033769372
2021-09-26 10:00:00+02:00,26/09/2021,0.4102085051982018,-2.140918578924028
2021-09-26 11:00:00+02:00,26/09/2021,-0.6516748283843534,-1.8742280017944037
2021-09-26 12:00:00+02:00,26/09/2021,-1.3845943674302617,-1.7958498962851792
2021-09-26 13:00:00+02:00,26/09/2021,-1.5087417846689015,-1.7582504231391227
2021-09-26 14:00:00+02:00,26/09/2021,-1.5177443080505837,-1.8449608602332928
2021-09-26 15:00:00+02:00,26/09/2021,-1.5382685262843918,-1.741354112890239
2021-09-26 16:00:00+02:00,26/09/2021,-1.5773627387947717,-1.770317098017954
2021-09-26 17:00:00+02:00,26/09/2021,-1.591995157686015,-1.6657180968143863
2021-09-26 18:00:00+02:00,26/09/2021,-1.6312765533882145,-1.7779878819444306
2021-09-26 19:00:00+02:00,26/09/2021,-1.6249899457363957,-1.6792196825146137
2021-09-26 20:00:00+02:00,26/09/2021,-1.62686971004222,-1.6047604688925503
2021-09-26 21:00:00+02:00,26/09/2021,-1.6479696647893947,-1.6317432751834273
2021-09-26 22:00:00+02:00,26/09/2021,-0.859183220691646,-1.68288696862701
2021-09-26 23:00:00+02:00,26/09/2021,0.15059082321477846,-2.321301268042251
2021-09-27 00:00:00+02:00,27/09/2021,2.183895178115052,-2.4763966906393264
2021-09-27 01:00:00+02:00,27/09/2021,2.1261199237857187,-1.5825918593740624
2021-09-27 02:00:00+02:00,27/09/2021,2.402186942844361,-1.4190287181193233
2021-09-27 03:00:00+02:00,27/09/2021,2.583684282325628,-1.2305912280117732
2021-09-27 04:00:00+02:00,27/09/2021,1.7331926700583766,-1.2194364259725468
2021-09-27 05:00:00+02:00,27/09/2021,2.4936940827243284,-1.2165140108493535
2021-09-27 06:00:00+02:00,27/09/2021,1.2369439137135587,-1.0418927412590504
2021-09-27 07:00:00+02:00,27/09/2021,1.4713874179845232,-1.0925913370272313
2021-09-27 08:00:00+02:00,27/09/2021,1.335349414856711,-1.079084074384254
2021-09-27 09:00:00+02:00,27/09/2021,1.4192198098059459,-0.8007505131236969
2021-09-27 10:00:00+02:00,27/09/2021,0.038232020694379566,-0.7936725123772038
2021-09-27 11:00:00+02:00,27/09/2021,-0.5541335007934166,-1.1005623901678994
2021-09-27 12:00:00+02:00,27/09/2021,-0.6113057370085697,-1.11962925516207
2021-09-27 13:00:00+02:00,27/09/2021,-0.6808339625264958,-1.1712230101363656
2021-09-27 14:00:00+02:00,27/09/2021,-0.7319235093321914,-1.2443722921560914
2021-09-27 15:00:00+02:00,27/09/2021,-0.7751353819761873,-1.2806856682808727
2021-09-27 16:00:00+02:00,27/09/2021,-0.8189225364732511,-1.345957643517396
2021-09-27 17:00:00+02:00,27/09/2021,-0.8589146587792968,-1.4081253020255033
2021-09-27 18:00:00+02:00,27/09/2021,-0.9240518643279606,-1.399105138132777
2021-09-27 19:00:00+02:00,27/09/2021,-1.0335040452428055,-1.429275022362461
2021-09-27 20:00:00+02:00,27/09/2021,-1.2076448040496308,-1.327137086818033
2021-09-27 21:00:00+02:00,27/09/2021,-1.18975174619945,-1.4040703260230176
2021-09-27 22:00:00+02:00,27/09/2021,-0.26031636833662514,-1.5393464465541589
2021-09-27 23:00:00+02:00,27/09/2021,0.5703809872198705,-2.0782966219158823
2021-09-28 00:00:00+02:00,28/09/2021,1.690335655557555,-2.2655237897473106
2021-09-28 01:00:00+02:00,28/09/2021,3.906340522660057,-1.7643929783729237
2021-09-28 02:00:00+02:00,28/09/2021,4.639445279100775,-1.5160185487450801
2021-09-28 03:00:00+02:00,28/09/2021,4.775737930645496,-1.4337460724628412
2021-09-28 04:00:00+02:00,28/09/2021,5.0953809757184265,-1.4381343917523999
2021-09-28 05:00:00+02:00,28/09/2021,4.0300036946499125,-1.3164463257150427
2021-09-28 06:00:00+02:00,28/09/2021,3.899133838031409,-1.331346451863039
2021-09-28 07:00:00+02:00,28/09/2021,3.5749401866035084,-1.2446076714034713
2021-09-28 08:00:00+02:00,28/09/2021,3.6331082628473976,-0.9603265762188253
2021-09-28 09:00:00+02:00,28/09/2021,4.773842230974267,-0.9441304553308328
2021-09-28 10:00:00+02:00,28/09/2021,1.0777331944332695,-0.5973732403229891
2021-09-28 11:00:00+02:00,28/09/2021,0.7077004514194071,-0.7927472033618679
2021-09-28 12:00:00+02:00,28/09/2021,-0.5296916884592759,-0.7619220059006084
2021-09-28 13:00:00+02:00,28/09/2021,-0.9397813899905348,-0.7865506486456751
2021-09-28 14:00:00+02:00,28/09/2021,-0.974769042985703,-0.9341474420388275
2021-09-28 15:00:00+02:00,28/09/2021,-1.0537347973390783,-0.9963734513289858
2021-09-28 16:00:00+02:00,28/09/2021,-1.0949995606975782,-1.008143108005912
2021-09-28 17:00:00+02:00,28/09/2021,-1.1452973832897548,-1.121439134435997
2021-09-28 18:00:00+02:00,28/09/2021,-1.1829354205908609,-1.1440875537609532
2021-09-28 19:00:00+02:00,28/09/2021,-1.2062370478632642,-1.0278607685366472
2021-09-28 20:00:00+02:00,28/09/2021,-1.216647455983597,-1.0954579669577542
2021-09-28 21:00:00+02:00,28/09/2021,-1.2192150092156233,-1.1044597216154861
2021-09-28 22:00:00+02:00,28/09/2021,-0.2793973545432691,-1.307341096229742
2021-09-28 23:00:00+02:00,28/09/2021,0.7862794729569634,-2.0019201355430734
2021-09-29 00:00:00+02:00,29/09/2021,2.6513307830179924,-2.2526535828612184
2021-09-29 01:00:00+02:00,29/09/2021,3.645874418367841,-1.3164644173830355
2021-09-29 02:00:00+02:00,29/09/2021,3.0436183568352693,-0.889611891979012
2021-09-29 03:00:00+02:00,29/09/2021,3.117701196210558,-0.6830892664201592
2021-09-29 04:00:00+02:00,29/09/2021,2.9102446081716105,-0.7379403870193195
2021-09-29 05:00:00+02:00,29/09/2021,2.5494135899161825,-0.750630178533842
2021-09-29 06:00:00+02:00,29/09/2021,2.6021669732558146,-0.7639059927561223
2021-09-29 07:00:00+02:00,29/09/2021,2.4397500148596247,-0.840341057562221
2021-09-29 08:00:00+02:00,29/09/2021,3.257522927979507,-0.7420618037422337
2021-09-29 09:00:00+02:00,29/09/2021,4.6214028893769346,-0.9120285655527797
2021-09-29 10:00:00+02:00,29/09/2021,1.4418047812236139,-0.5684698440642513
2021-09-29 11:00:00+02:00,29/09/2021,0.0669602627862664,-0.7046770429053982
2021-09-29 12:00:00+02:00,29/09/2021,-0.383947006505237,-0.6377273635544687
2021-09-29 13:00:00+02:00,29/09/2021,-1.2917373143864501,-0.6078545717924316
2021-09-29 14:00:00+02:00,29/09/2021,-1.2912405629986912,-0.7568702886481017
2021-09-29 15:00:00+02:00,29/09/2021,-1.3861295804819638,-0.8197624676181731
2021-09-29 16:00:00+02:00,29/09/2021,-1.461960231319707,-0.7945930736401221
2021-09-29 17:00:00+02:00,29/09/2021,-1.480115752308558,-0.9239249277857599
2021-09-29 18:00:00+02:00,29/09/2021,-1.4806221952444456,-0.883476887096071
2021-09-29 19:00:00+02:00,29/09/2021,-1.4890899026545317,-0.8424998286920635
2021-09-29 20:00:00+02:00,29/09/2021,-1.5233921573057632,-0.9308737103330126
2021-09-29 21:00:00+02:00,29/09/2021,-1.5363430876189217,-0.9096326764795154
2021-09-29 22:00:00+02:00,29/09/2021,-1.5463503614303458,-0.9173804446986508
2021-09-29 23:00:00+02:00,29/09/2021,-1.537222975592512,-0.8623306395839683
2021-09-30 00:00:00+02:00,30/09/2021,-1.4779129557202415,-0.8156350093776955
2021-09-30 01:00:00+02:00,30/09/2021,-1.2827810470115772,-0.7056001760606618
2021-09-30 02:00:00+02:00,30/09/2021,-0.9870988851771345,-0.5496437684847372
2021-09-30 03:00:00+02:00,30/09/2021,-0.6559511359100912,-0.3321592380960404
2021-09-30 04:00:00+02:00,30/09/2021,-0.486695115672235,-0.218433491036524
2021-09-30 05:00:00+02:00,30/09/2021,-0.5327736956202489,-0.24595491771307557
2021-09-30 06:00:00+02:00,30/09/2021,-0.5905067405442523,-0.1670227592301576
2021-09-30 07:00:00+02:00,30/09/2021,-0.7247515341062876,-0.256388292674012
2021-09-30 08:00:00+02:00,30/09/2021,-0.8636512793620129,-0.258371634210329
2021-09-30 09:00:00+02:00,30/09/2021,-1.02801003297982,-0.31825012377300393
2021-09-30 10:00:00+02:00,30/09/2021,-1.2196419150986333,-0.39288069846467233
2021-09-30 11:00:00+02:00,30/09/2021,-1.2537553267691206,-0.4282262434657088
2021-09-30 12:00:00+02:00,30/09/2021,-1.279071182998068,-0.4423799961755468
2021-09-30 13:00:00+02:00,30/09/2021,-1.2988192490078845,-0.5039226438158914
2021-09-30 14:00:00+02:00,30/09/2021,-1.307292607087159,-0.4528118000277579
2021-09-30 15:00:00+02:00,30/09/2021,-1.3158937466978755,-0.47987284416408654
2021-09-30 16:00:00+02:00,30/09/2021,-1.3173778061143764,-0.4826354237395392
2021-09-30 17:00:00+02:00,30/09/2021,-1.3311619060954991,-0.4869877111305984
2021-09-30 18:00:00+02:00,30/09/2021,-1.3436885555711138,-0.5200395530009896
2021-09-30 19:00:00+02:00,30/09/2021,-1.3599431934055997,-0.5890196555592464
2021-09-30 20:00:00+02:00,30/09/2021,-1.3456355459702656,-0.48139296845451535
2021-09-30 21:00:00+02:00,30/09/2021,-1.3680929789770706,-0.4982127666784026
2021-09-30 22:00:00+02:00,30/09/2021,-1.354459567021626,-0.539492670843938
2021-09-30 23:00:00+02:00,30/09/2021,-1.3680539847355457,-0.4970174922748291
2021-10-01 00:00:00+02:00,01/10/2021,-1.3502463019861808,-0.5367866387186343
2021-10-01 01:00:00+02:00,01/10/2021,-1.1587884273611038,-0.45790634050578227
2021-10-01 02:00:00+02:00,01/10/2021,-0.8703252758180281,-0.34482965916674807
2021-10-01 03:00:00+02:00,01/10/2021,-0.6260961687008381,-0.17271366551117598
2021-10-01 04:00:00+02:00,01/10/2021,-0.37577382471330534,-0.027896888242634133
2021-10-01 05:00:00+02:00,01/10/2021,-0.6130731354099731,-0.08413151491434577
2021-10-01 06:00:00+02:00,01/10/2021,-0.6684623841915587,-0.059728616679637345
2021-10-01 07:00:00+02:00,01/10/2021,-0.6104265712853587,-0.07688995552857349
2021-10-01 08:00:00+02:00,01/10/2021,-0.6346746656685596,-0.040277000342928734
2021-10-01 09:00:00+02:00,01/10/2021,-0.45534885902543754,0.09639033903741696
2021-10-01 10:00:00+02:00,01/10/2021,-0.9836658351254511,-0.16747616107920463
2021-10-01 11:00:00+02:00,01/10/2021,-1.2497901252302088,-0.32644158543913
2021-10-01 12:00:00+02:00,01/10/2021,-1.302386067976626,-0.39655761377037796
2021-10-01 13:00:00+02:00,01/10/2021,-1.3466637107661235,-0.4376062649649848
2021-10-01 14:00:00+02:00,01/10/2021,-1.3784630527063813,-0.4789280205604674
2021-10-01 15:00:00+02:00,01/10/2021,-1.4179873203701239,-0.5925927833779765
2021-10-01 16:00:00+02:00,01/10/2021,-1.481362657743105,-0.6895735704854244
2021-10-01 17:00:00+02:00,01/10/2021,-1.525104804290919,-0.7539537317351169
2021-10-01 18:00:00+02:00,01/10/2021,-1.5501437751117015,-0.7581635468962256
2021-10-01 19:00:00+02:00,01/10/2021,-1.5704801600656533,-0.7851065830269842
2021-10-01 20:00:00+02:00,01/10/2021,-1.5797822522811495,-0.8066261517091782
2021-10-01 21:00:00+02:00,01/10/2021,-1.6197603284999857,-0.8522290730890669
2021-10-01 22:00:00+02:00,01/10/2021,-0.8153222072689882,-1.018466287425456
2021-10-01 23:00:00+02:00,01/10/2021,0.7412307262939134,-1.7142909838471698
2021-10-02 00:00:00+02:00,02/10/2021,1.8563673076166434,-1.8551626672860426
2021-10-02 01:00:00+02:00,02/10/2021,2.939532003352905,-1.0849613498522022
2021-10-02 02:00:00+02:00,02/10/2021,3.818551023990547,-0.8261339250851059
2021-10-02 03:00:00+02:00,02/10/2021,4.5763566614587825,-0.7524420797383493
2021-10-02 04:00:00+02:00,02/10/2021,5.021233750510222,-0.7703638341166678
2021-10-02 05:00:00+02:00,02/10/2021,3.3872528551613703,-0.6253796566693614
2021-10-02 06:00:00+02:00,02/10/2021,3.426554313507037,-0.6280349863433892
2021-10-02 07:00:00+02:00,02/10/2021,3.864655118045224,-0.6295198520397389
2021-10-02 08:00:00+02:00,02/10/2021,4.093138041419691,-0.5516077515514444
2021-10-02 09:00:00+02:00,02/10/2021,4.1907009322050515,-0.5064931482882978
2021-10-02 10:00:00+02:00,02/10/2021,1.269692196536674,-0.367222970555504
2021-10-02 11:00:00+02:00,02/10/2021,0.748075690803293,-0.4780451216971266
2021-10-02 12:00:00+02:00,02/10/2021,-0.6117195153588226,-0.399266539928413
2021-10-02 13:00:00+02:00,02/10/2021,-0.8950177840994535,-0.4354700995480789
2021-10-02 14:00:00+02:00,02/10/2021,-0.9238735464472272,-0.4755994122952372
2021-10-02 15:00:00+02:00,02/10/2021,-0.949908743072927,-0.5294894820304092
2021-10-02 16:00:00+02:00,02/10/2021,-1.029491649608494,-0.6663259271293103
2021-10-02 17:00:00+02:00,02/10/2021,-1.0933551763023939,-0.7123978881752986
2021-10-02 18:00:00+02:00,02/10/2021,-1.1179648008895657,-0.7421988571891633
2021-10-02 19:00:00+02:00,02/10/2021,-1.1665421563008476,-0.814950199103821
2021-10-02 20:00:00+02:00,02/10/2021,-1.1678708285714636,-0.820335270073993
2021-10-02 21:00:00+02:00,02/10/2021,-1.1274874683009724,-0.7654432126110736
2021-10-02 22:00:00+02:00,02/10/2021,-0.16131167973563237,-1.0006571400527526
2021-10-02 23:00:00+02:00,02/10/2021,1.3489434722289269,-1.686026501321244
2021-10-03 00:00:00+02:00,03/10/2021,3.4788047715361072,-2.0889430598594068
2021-10-03 01:00:00+02:00,03/10/2021,2.155578995419898,-0.9126843094295842
2021-10-03 02:00:00+02:00,03/10/2021,2.6207758516620014,-0.6858134049236543
2021-10-03 03:00:00+02:00,03/10/2021,2.73737888301255,-0.5051949215872382
2021-10-03 04:00:00+02:00,03/10/2021,4.5943568268520005,-0.831010567842946
2021-10-03 05:00:00+02:00,03/10/2021,2.2449727434263305,-0.43758610549182153
2021-10-03 06:00:00+02:00,03/10/2021,2.2364008946798766,-0.39007168976821005
2021-10-03 07:00:00+02:00,03/10/2021,2.246361936356325,-0.33545556772089646
2021-10-03 08:00:00+02:00,03/10/2021,2.4437880716677998,-0.21998458045385944
2021-10-03 09:00:00+02:00,03/10/2021,4.130185844472789,-0.48410701157749875
2021-10-03 10:00:00+02:00,03/10/2021,0.4728560793356639,-0.2294101279862595
2021-10-03 11:00:00+02:00,03/10/2021,-0.7275451230973322,-0.2663088226728492
2021-10-03 12:00:00+02:00,03/10/2021,-0.8678852434513619,-0.2729657293589276
2021-10-03 13:00:00+02:00,03/10/2021,-1.6650437046071584,-0.2662182201277825
2021-10-03 14:00:00+02:00,03/10/2021,-1.701881470374488,-0.30416894850009496
2021-10-03 15:00:00+02:00,03/10/2021,-1.7490440910922729,-0.36954692381861876
2021-10-03 16:00:00+02:00,03/10/2021,-1.7846678865313583,-0.4371597857311018
2021-10-03 17:00:00+02:00,03/10/2021,-1.818043198611427,-0.46939684113133223
2021-10-03 18:00:00+02:00,03/10/2021,-1.8491598914686111,-0.5209090906394226
2021-10-03 19:00:00+02:00,03/10/2021,-1.893551089777225,-0.5908761195702191
2021-10-03 20:00:00+02:00,03/10/2021,-1.914624926357112,-0.623427423527834
2021-10-03 21:00:00+02:00,03/10/2021,-1.945004263249349,-0.6674808589822191
2021-10-03 22:00:00+02:00,03/10/2021,-1.1711301801747336,-0.771906533433506
2021-10-03 23:00:00+02:00,03/10/2021,-0.19561343793158686,-1.456125021804028
2021-10-04 00:00:00+02:00,04/10/2021,1.539918261890474,-1.5606821109745503
2021-10-04 01:00:00+02:00,04/10/2021,2.116262706378124,-0.7677236891155955
2021-10-04 02:00:00+02:00,04/10/2021,2.7785744593391213,-0.5560175036286921
2021-10-04 03:00:00+02:00,04/10/2021,2.82626824563957,-0.42305853826290996
2021-10-04 04:00:00+02:00,04/10/2021,2.1213619487050046,-0.2941842712908347
2021-10-04 05:00:00+02:00,04/10/2021,2.4191456741624835,-0.38240982996501555
2021-10-04 06:00:00+02:00,04/10/2021,2.5896864780522453,-0.3645967506152901
2021-10-04 07:00:00+02:00,04/10/2021,2.3263930025858777,-0.33272099924780835
2021-10-04 08:00:00+02:00,04/10/2021,2.048874678439439,-0.21365408621954282
2021-10-04 09:00:00+02:00,04/10/2021,2.2226121182400354,-0.07247587142956206
2021-10-04 10:00:00+02:00,04/10/2021,-1.0671730290205854,-0.004570378146514569
2021-10-04 11:00:00+02:00,04/10/2021,-1.1534736826407372,-0.173933630118875
2021-10-04 12:00:00+02:00,04/10/2021,-1.5187626823193152,-0.23559286711091612
2021-10-04 13:00:00+02:00,04/10/2021,-1.5747441159572453,-0.2922183325998915
2021-10-04 14:00:00+02:00,04/10/2021,-1.6415168785751932,-0.3938015627489937
2021-10-04 15:00:00+02:00,04/10/2021,-1.7043226700625542,-0.49732874509957353
2021-10-04 16:00:00+02:00,04/10/2021,-1.7375794443261992,-0.54518700184583
2021-10-04 17:00:00+02:00,04/10/2021,-1.7701605586594626,-0.5930485559197627
2021-10-04 18:00:00+02:00,04/10/2021,-1.8306405688207892,-0.6797170305567507
2021-10-04 19:00:00+02:00,04/10/2021,-1.838373359428858,-0.6964558681302606
2021-10-04 20:00:00+02:00,04/10/2021,-1.8747991232358634,-0.8398800315029132
2021-10-04 21:00:00+02:00,04/10/2021,-1.950682742457321,-1.3852987956820557
2021-10-04 22:00:00+02:00,04/10/2021,-1.1923097061434955,-1.5659561598125833
2021-10-04 23:00:00+02:00,04/10/2021,-0.16877470164553232,-2.2018355424714304
2021-10-05 00:00:00+02:00,05/10/2021,3.5908103990561187,-2.6310070392473945
2021-10-05 01:00:00+02:00,05/10/2021,3.0918669225350115,-1.6798115591093192
2021-10-05 02:00:00+02:00,05/10/2021,3.3072062707480536,-1.385595605144331
2021-10-05 03:00:00+02:00,05/10/2021,3.3932283380241777,-1.1000591381359333
2021-10-05 04:00:00+02:00,05/10/2021,2.9272067539372673,-0.9629500155492478
2021-10-05 05:00:00+02:00,05/10/2021,2.843672664344386,-0.9081030752734367
2021-10-05 06:00:00+02:00,05/10/2021,3.051705508430824,-0.8252179687980137
2021-10-05 07:00:00+02:00,05/10/2021,4.076934864182717,-1.0659034445965958
2021-10-05 08:00:00+02:00,05/10/2021,2.1654130770977216,-0.49049040680702827
2021-10-05 09:00:00+02:00,05/10/2021,3.2291603498498604,-0.5474250945922841
2021-10-05 10:00:00+02:00,05/10/2021,0.5740578832407591,-0.6191546321557847
2021-10-05 11:00:00+02:00,05/10/2021,0.12485716051158222,-0.6107345823890047
2021-10-05 12:00:00+02:00,05/10/2021,-0.5000757512053179,-0.5471151668736458
2021-10-05 13:00:00+02:00,05/10/2021,-1.34093044076803,-0.478519125165536
2021-10-05 14:00:00+02:00,05/10/2021,-1.3896448599317264,-0.5421362633877121
2021-10-05 15:00:00+02:00,05/10/2021,-1.440976535166936,-0.5631076688397809
2021-10-05 16:00:00+02:00,05/10/2021,-1.43069545558111,-0.6160317371513065
2021-10-05 17:00:00+02:00,05/10/2021,-1.3591160286363373,-0.6892731115931324
2021-10-05 18:00:00+02:00,05/10/2021,-1.55702248435737,-0.6748300164830925
2021-10-05 19:00:00+02:00,05/10/2021,-1.6074543408459314,-0.7526402685965367
2021-10-05 20:00:00+02:00,05/10/2021,-1.6344747647135893,-0.8031483734771475
2021-10-05 21:00:00+02:00,05/10/2021,-1.6568671906323922,-0.7861523059844472
2021-10-05 22:00:00+02:00,05/10/2021,-0.6653148867113585,-1.0400102455119355
2021-10-05 23:00:00+02:00,05/10/2021,0.08782394732494778,-1.2038191124755595
2021-10-06 00:00:00+02:00,06/10/2021,2.0041198780862297,-1.4830114820160767
2021-10-06 01:00:00+02:00,06/10/2021,4.732449682241884,-1.5915171443473661
2021-10-06 02:00:00+02:00,06/10/2021,4.647548738188517,-1.3296213467425348
