Timestamp,THERMOKON_15DF_OccupancyTime_u6_108,THERMOKON_15DF_OccupancyBinaire_u6_108,NOVOS3_7_Temperature_u6_108,THERMOKON_15DF_Humidity_u6_108,NOVOS3_7_Co2_u6_108,DUTCHSS_1F6E_Noise_u6_108
27-Aug-2024 02:00:00,0,0,25.7,34,1242,33.6
27-Aug-2024 02:10:00,0,0,25.7,35,1242,33.5
27-Aug-2024 02:20:00,0,0,25.7,35,1242,33.5
27-Aug-2024 02:30:00,0,0,25.3,35,1258,33.6
27-Aug-2024 02:40:00,0,0,25.3,36,1258,33.5
27-Aug-2024 02:50:00,0,0,25.3,36,1258,33.6
27-Aug-2024 03:00:00,0,0,25.2,37,1247,33.6
27-Aug-2024 03:10:00,0,0,25.2,37,1247,33.6
27-Aug-2024 03:20:00,0,0,25.2,37,1247,33.5
27-Aug-2024 03:30:00,0,0,24.9,38,1263,33.5
27-Aug-2024 03:40:00,0,0,24.9,38,1263,33.6
27-Aug-2024 03:50:00,0,0,24.9,38,1263,33.6
27-Aug-2024 04:00:00,0,0,24.8,38,1248,33.6
27-Aug-2024 04:10:00,0,0,24.8,39,1248,33.6
27-Aug-2024 04:20:00,0,0,24.8,39,1248,33.6
27-Aug-2024 04:30:00,0,0,24.8,39,1248,33.6
27-Aug-2024 04:40:00,0,0,24.5,39,1267,33.6
27-Aug-2024 04:50:00,0,0,24.5,40,1267,33.6
27-Aug-2024 05:00:00,0,0,24.5,40,1267,33.6
27-Aug-2024 05:10:00,0,0,24.2,40,1293,33.6
27-Aug-2024 05:20:00,0,0,24.2,40,1293,33.6
27-Aug-2024 05:30:00,0,0,24.2,41,1293,33.6
27-Aug-2024 05:40:00,0,0,23.9,41,1309,33.6
27-Aug-2024 05:50:00,0,0,23.9,41,1309,33.6
27-Aug-2024 06:00:00,0,0,23.9,41,1309,33.6
27-Aug-2024 06:10:00,0,0,23.7,41,1311,33.7
27-Aug-2024 06:20:00,0,0,23.7,42,1311,33.6
27-Aug-2024 06:30:00,0,0,23.7,42,1311,33.6
27-Aug-2024 06:40:00,0,0,23.4,42,1332,33.6
27-Aug-2024 06:50:00,0,0,23.4,42,1332,33.7
27-Aug-2024 07:00:00,0,0,23.4,42,1332,33.6
27-Aug-2024 07:10:00,0,0,23.1,42,1341,33.8
27-Aug-2024 07:20:00,0,0,23.1,42,1341,34
27-Aug-2024 07:30:00,0,0,23.1,42,1341,33.8
27-Aug-2024 07:40:00,0,0,22.9,42,1352,34.7
27-Aug-2024 07:50:00,0,0,22.9,42,1352,34.5
27-Aug-2024 08:00:00,0,0,22.9,41,1352,33.7
27-Aug-2024 08:10:00,0,0,23,42,1336,33.6
27-Aug-2024 08:20:00,0,0,23,42,1336,34.3
27-Aug-2024 08:30:00,0,0,23,42,1336,37.3
27-Aug-2024 08:40:00,0,0,23,42,1336,33.8
27-Aug-2024 08:50:00,0,0,23.6,42,1336,33.9
27-Aug-2024 09:00:00,0,0,23.6,42,1336,37.2
27-Aug-2024 09:10:00,0,0,23.6,42,1336,34.4
27-Aug-2024 09:20:00,0,0,24,43,1308,33.9
27-Aug-2024 09:30:00,0,0,24,43,1308,33.8
27-Aug-2024 09:40:00,0,0,24,42,1308,34.6
27-Aug-2024 09:50:00,3,1,24,42,1326,50.3
27-Aug-2024 10:00:00,17,1,24,44,1326,46.6
27-Aug-2024 10:10:00,0,0,24,44,1326,48.7
27-Aug-2024 10:20:00,3,1,25.2,44,1574,55.4
27-Aug-2024 10:30:00,3,1,25.2,45,1574,53.7
27-Aug-2024 10:40:00,5,1,25.2,44,1574,58.9
27-Aug-2024 10:50:00,9,1,25.7,44,1521,55.7
27-Aug-2024 11:00:00,43,1,25.7,45,1521,61.5
27-Aug-2024 11:10:00,0,0,25.7,45,1521,47.8
27-Aug-2024 11:20:00,0,0,26.2,44,1504,48.7
27-Aug-2024 11:30:00,0,0,26.2,44,1504,49.7
27-Aug-2024 11:40:00,3,1,26.2,44,1504,54.2
27-Aug-2024 11:50:00,19,1,26.6,44,1466,46.5
27-Aug-2024 12:00:00,0,0,26.6,44,1466,47.6
27-Aug-2024 12:10:00,0,0,26.6,43,1466,51.3
27-Aug-2024 12:20:00,0,0,26.6,43,1466,47.8
27-Aug-2024 12:30:00,1,0,26.9,43,1487,47.8
27-Aug-2024 12:40:00,13,1,26.9,42,1487,33.8
27-Aug-2024 12:50:00,0,0,26.9,42,1487,33.8
27-Aug-2024 13:00:00,0,0,26.8,39,1342,33.8
27-Aug-2024 13:10:00,0,0,26.8,39,1342,33.8
27-Aug-2024 13:20:00,0,0,26.8,39,1342,33.9
27-Aug-2024 13:30:00,9,1,26.9,38,1403,47.5
27-Aug-2024 13:40:00,0,0,26.9,40,1403,49.3
27-Aug-2024 13:50:00,0,0,26.9,40,1403,48.7
27-Aug-2024 14:00:00,0,0,27.4,40,1380,48.8
27-Aug-2024 14:10:00,1,0,27.4,39,1380,48
27-Aug-2024 14:20:00,19,1,27.4,37,1380,53
27-Aug-2024 14:30:00,7,1,27.6,38,1423,49.2
27-Aug-2024 14:40:00,0,0,27.6,37,1423,51
27-Aug-2024 14:50:00,1,0,27.6,37,1423,45.5
27-Aug-2024 15:00:00,17,1,27.3,36,1461,36.5
27-Aug-2024 15:10:00,0,0,27.3,35,1461,33.6
27-Aug-2024 15:20:00,0,0,27.3,34,1461,49.5
27-Aug-2024 15:30:00,0,0,27.4,33,1369,33.6
27-Aug-2024 15:40:00,0,0,27.4,33,1369,33.6
27-Aug-2024 15:50:00,0,0,27.4,33,1369,33.6
27-Aug-2024 16:00:00,0,0,27.6,32,1311,33.6
27-Aug-2024 16:10:00,0,0,27.6,31,1311,33.6
27-Aug-2024 16:20:00,0,0,27.6,31,1311,33.7
27-Aug-2024 16:30:00,0,0,27.6,30,1311,33.7
27-Aug-2024 16:40:00,0,0,28,30,1273,33.7
27-Aug-2024 16:50:00,0,0,28,29,1273,33.7
27-Aug-2024 17:00:00,0,0,28,29,1273,33.7
27-Aug-2024 17:10:00,0,0,28.3,29,1256,33.7
27-Aug-2024 17:20:00,0,0,28.3,28,1256,33.7
27-Aug-2024 17:30:00,0,0,28.3,28,1256,33.7
27-Aug-2024 17:40:00,0,0,28.6,28,1253,33.7
27-Aug-2024 17:50:00,0,0,28.6,28,1253,33.7
27-Aug-2024 18:00:00,0,0,28.6,27,1253,33.7
27-Aug-2024 18:10:00,0,0,28.9,28,1257,33.7
27-Aug-2024 18:20:00,0,0,28.9,27,1257,33.7
27-Aug-2024 18:30:00,0,0,28.9,27,1257,33.7
27-Aug-2024 18:40:00,0,0,29.1,27,1240,33.6
27-Aug-2024 18:50:00,0,0,29.1,27,1240,33.6
27-Aug-2024 19:00:00,0,0,29.1,27,1240,33.7
27-Aug-2024 19:10:00,0,0,29,27,1236,33.7
27-Aug-2024 19:20:00,0,0,29,27,1236,33.7
27-Aug-2024 19:30:00,0,0,29,28,1236,33.7
27-Aug-2024 19:40:00,0,0,28.8,28,1236,33.7
27-Aug-2024 19:50:00,0,0,28.8,28,1236,33.8
27-Aug-2024 20:00:00,0,0,28.8,29,1236,33.7
27-Aug-2024 20:10:00,0,0,28.8,29,1236,33.7
27-Aug-2024 20:20:00,0,0,29.1,29,1242,33.6
27-Aug-2024 20:30:00,0,0,29.1,30,1242,33.6
27-Aug-2024 20:40:00,0,0,29.1,30,1242,33.6
27-Aug-2024 20:50:00,0,0,28.9,30,1242,33.6
27-Aug-2024 21:00:00,0,0,28.9,30,1242,33.6
27-Aug-2024 21:10:00,0,0,28.9,30,1242,33.6
27-Aug-2024 21:20:00,0,0,28.7,30,1233,33.6
27-Aug-2024 21:30:00,0,0,28.7,30,1233,33.6
27-Aug-2024 21:40:00,0,0,28.7,30,1233,33.6
27-Aug-2024 21:50:00,0,0,28.6,30,1243,33.5
27-Aug-2024 22:00:00,0,0,28.6,31,1243,33.6
27-Aug-2024 22:10:00,0,0,28.6,31,1243,33.6
27-Aug-2024 22:20:00,0,0,28.5,31,1243,33.6
27-Aug-2024 22:30:00,0,0,28.5,31,1243,33.5
27-Aug-2024 22:40:00,0,0,28.5,31,1243,33.6
27-Aug-2024 22:50:00,0,0,28.3,31,1241,33.8
27-Aug-2024 23:00:00,0,0,28.3,31,1241,33.5
27-Aug-2024 23:10:00,0,0,28.3,32,1241,33.5
27-Aug-2024 23:20:00,0,0,28.2,32,1240,33.5
27-Aug-2024 23:30:00,0,0,28.2,32,1240,33.6
27-Aug-2024 23:40:00,0,0,28.2,32,1240,33.6
27-Aug-2024 23:50:00,0,0,28.2,32,1240,33.5
28-Aug-2024 00:00:00,0,0,28.1,32,1238,33.5
28-Aug-2024 00:10:00,0,0,28.1,32,1238,33.6
28-Aug-2024 00:20:00,0,0,28.1,32,1238,33.6
28-Aug-2024 00:30:00,0,0,28.1,33,1239,33.6
28-Aug-2024 00:40:00,0,0,28.1,33,1239,33.6
28-Aug-2024 00:50:00,0,0,28.1,33,1239,33.6
28-Aug-2024 01:00:00,0,0,28,33,1240,33.6
28-Aug-2024 01:10:00,0,0,28,33,1240,33.6
28-Aug-2024 01:20:00,0,0,28,33,1240,33.5
28-Aug-2024 01:30:00,0,0,27.9,33,1235,33.5
28-Aug-2024 01:40:00,0,0,27.9,33,1235,33.6
28-Aug-2024 01:50:00,0,0,27.9,33,1235,33.6
28-Aug-2024 02:00:00,0,0,27.8,33,1226,33.5
28-Aug-2024 02:10:00,0,0,27.8,34,1226,33.5
28-Aug-2024 02:20:00,0,0,27.8,34,1226,33.5
28-Aug-2024 02:30:00,0,0,27.9,34,1231,33.6
28-Aug-2024 02:40:00,0,0,27.9,34,1231,33.6
28-Aug-2024 02:50:00,0,0,27.9,34,1231,33.6
28-Aug-2024 03:00:00,0,0,27.8,34,1225,33.6
28-Aug-2024 03:10:00,0,0,27.8,34,1225,33.6
28-Aug-2024 03:20:00,0,0,27.8,35,1225,33.6
28-Aug-2024 03:30:00,0,0,27.8,35,1226,33.6
28-Aug-2024 03:40:00,0,0,27.8,35,1226,33.6
28-Aug-2024 03:50:00,0,0,27.8,35,1226,33.6
28-Aug-2024 04:00:00,0,0,27.8,35,1226,33.6
28-Aug-2024 04:10:00,0,0,27.7,35,1226,33.6
28-Aug-2024 04:20:00,0,0,27.7,35,1226,33.6
28-Aug-2024 04:30:00,0,0,27.7,35,1226,33.6
28-Aug-2024 04:40:00,0,0,27.6,35,1222,33.6
28-Aug-2024 04:50:00,0,0,27.6,35,1222,33.6
28-Aug-2024 05:00:00,0,0,27.6,36,1222,33.6
28-Aug-2024 05:10:00,0,0,27.6,36,1229,33.6
28-Aug-2024 05:20:00,0,0,27.6,36,1229,33.5
28-Aug-2024 05:30:00,0,0,27.6,36,1229,33.6
28-Aug-2024 05:40:00,0,0,27.5,36,1218,33.6
28-Aug-2024 05:50:00,0,0,27.5,36,1218,33.6
28-Aug-2024 06:00:00,0,0,27.5,36,1218,33.5
28-Aug-2024 06:10:00,0,0,27.6,37,1226,33.5
28-Aug-2024 06:20:00,0,0,27.6,37,1226,33.5
28-Aug-2024 06:30:00,0,0,27.6,37,1226,33.5
28-Aug-2024 06:40:00,0,0,27.5,37,1218,33.5
28-Aug-2024 06:50:00,0,0,27.5,37,1218,33.5
28-Aug-2024 07:00:00,0,0,27.5,37,1218,33.6
28-Aug-2024 07:10:00,0,0,27.5,37,1222,33.6
28-Aug-2024 07:20:00,0,0,27.5,37,1222,33.6
28-Aug-2024 07:30:00,0,0,27.5,37,1222,33.5
28-Aug-2024 07:40:00,0,0,27.5,38,1222,33.6
28-Aug-2024 07:50:00,0,0,27.5,38,1227,33.6
28-Aug-2024 08:00:00,0,0,27.5,38,1227,33.6
28-Aug-2024 08:10:00,0,0,27.5,38,1227,33.7
28-Aug-2024 08:20:00,3,1,27.4,38,1227,33.6
28-Aug-2024 08:30:00,3,1,27.4,38,1227,33.5
28-Aug-2024 08:40:00,3,1,27.4,38,1227,33.6
28-Aug-2024 08:50:00,1,0,26.1,47,1274,42.7
28-Aug-2024 09:00:00,0,0,26.1,52,1274,51.2
28-Aug-2024 09:10:00,0,0,26.1,51,1274,51.2
28-Aug-2024 09:20:00,0,0,27,51,1349,51.5
28-Aug-2024 09:30:00,0,0,27,51,1349,49.5
28-Aug-2024 09:40:00,13,1,27,52,1349,44.5
28-Aug-2024 09:50:00,5,1,27.2,52,1362,47.4
28-Aug-2024 10:00:00,3,1,27.2,52,1362,46.8
28-Aug-2024 10:10:00,7,1,27.3,53,1390,51.6
28-Aug-2024 10:20:00,11,1,27.3,53,1390,51.6
28-Aug-2024 10:30:00,0,0,27.3,53,1390,52.4
28-Aug-2024 10:40:00,0,0,27.7,53,1400,50.8
28-Aug-2024 10:50:00,3,1,27.7,53,1400,56.2
28-Aug-2024 11:00:00,21,1,27.7,54,1400,51
28-Aug-2024 11:10:00,0,0,27.4,56,1338,45.6
28-Aug-2024 11:20:00,1,0,27.4,56,1338,49.4
28-Aug-2024 11:30:00,17,1,27.4,56,1338,46.4
28-Aug-2024 11:40:00,33,1,27.8,55,1364,44.3
28-Aug-2024 11:50:00,3,1,27.8,55,1364,43.7
28-Aug-2024 12:00:00,0,0,27.8,55,1364,44.4
28-Aug-2024 12:10:00,0,0,27.9,55,1437,48.5
28-Aug-2024 12:20:00,3,1,27.9,54,1437,47.3
28-Aug-2024 12:30:00,7,1,27.9,55,1437,35.8
28-Aug-2024 12:40:00,0,0,27.8,55,1358,34.3
28-Aug-2024 12:50:00,0,0,27.8,54,1358,33.9
28-Aug-2024 13:00:00,0,0,27.8,55,1358,34
28-Aug-2024 13:10:00,0,0,27.7,53,1306,35
28-Aug-2024 13:20:00,0,0,27.7,53,1306,34.5
28-Aug-2024 13:30:00,25,1,27.7,54,1306,53.9
28-Aug-2024 13:40:00,13,1,27.8,55,1489,46.9
28-Aug-2024 13:50:00,9,1,27.8,55,1489,45.9
28-Aug-2024 14:00:00,11,1,27.8,56,1489,54.8
28-Aug-2024 14:10:00,35,1,27.8,56,1489,47.8
28-Aug-2024 14:20:00,15,1,28.3,56,1575,47.5
28-Aug-2024 14:30:00,17,1,28.3,56,1575,47.5
28-Aug-2024 14:40:00,15,1,28.3,56,1575,47.7
28-Aug-2024 14:50:00,25,1,28.4,56,1571,51.2
28-Aug-2024 15:00:00,23,1,28.4,56,1571,53.7
28-Aug-2024 15:10:00,33,1,28.4,56,1571,51.6
28-Aug-2024 15:20:00,25,1,28.5,56,1527,51.9
28-Aug-2024 15:30:00,57,1,28.5,56,1527,47.8
28-Aug-2024 15:40:00,27,1,28.5,55,1527,48.6
28-Aug-2024 15:50:00,33,1,28.7,55,1548,48.1
28-Aug-2024 16:00:00,33,1,28.7,55,1548,48.8
28-Aug-2024 16:10:00,27,1,28.7,55,1548,52.2
28-Aug-2024 16:20:00,0,0,28.6,55,1483,48.6
28-Aug-2024 16:30:00,1,0,28.6,54,1483,47.4
28-Aug-2024 16:40:00,1,0,28.6,54,1483,47.8
28-Aug-2024 16:50:00,25,1,29.1,53,1494,49.9
28-Aug-2024 17:00:00,0,0,29.1,53,1494,47.1
28-Aug-2024 17:10:00,0,0,29.1,52,1494,50.4
28-Aug-2024 17:20:00,1,0,28.9,51,1394,62.9
28-Aug-2024 17:30:00,5,1,28.9,50,1394,50.5
28-Aug-2024 17:40:00,1,0,28.9,50,1394,39.3
28-Aug-2024 17:50:00,19,1,28.9,50,1360,33.8
28-Aug-2024 18:00:00,23,1,28.9,48,1360,33.8
28-Aug-2024 18:10:00,0,0,28.9,48,1360,33.8
28-Aug-2024 18:20:00,0,0,28.9,47,1360,33.8
28-Aug-2024 18:30:00,0,0,28.9,47,1315,33.8
28-Aug-2024 18:40:00,0,0,28.9,46,1315,33.8
28-Aug-2024 18:50:00,0,0,28.9,46,1315,33.8
28-Aug-2024 19:00:00,0,0,28.9,45,1292,33.8
28-Aug-2024 19:10:00,0,0,28.9,45,1292,33.8
28-Aug-2024 19:20:00,0,0,28.9,45,1292,33.8
28-Aug-2024 19:30:00,0,0,28.8,44,1264,33.8
28-Aug-2024 19:40:00,0,0,28.8,44,1264,33.9
28-Aug-2024 19:50:00,0,0,28.8,44,1264,33.8
28-Aug-2024 20:00:00,0,0,28.9,44,1258,33.8
28-Aug-2024 20:10:00,0,0,28.9,44,1258,33.7
28-Aug-2024 20:20:00,0,0,28.9,44,1258,33.7
28-Aug-2024 20:30:00,0,0,29,44,1262,33.8
28-Aug-2024 20:40:00,0,0,29,45,1262,33.6
28-Aug-2024 20:50:00,0,0,29,45,1262,33.6
28-Aug-2024 21:00:00,0,0,28.9,45,1263,33.6
28-Aug-2024 21:10:00,0,0,28.9,45,1263,33.6
28-Aug-2024 21:20:00,0,0,28.9,45,1263,33.6
28-Aug-2024 21:30:00,0,0,28.8,45,1257,33.6
28-Aug-2024 21:40:00,0,0,28.8,45,1257,33.6
28-Aug-2024 21:50:00,0,0,28.8,45,1257,33.6
28-Aug-2024 22:00:00,0,0,28.7,45,1253,33.6
28-Aug-2024 22:10:00,0,0,28.7,45,1253,33.6
28-Aug-2024 22:20:00,0,0,28.7,46,1253,33.7
28-Aug-2024 22:30:00,0,0,28.7,46,1253,33.6
28-Aug-2024 22:40:00,0,0,28.6,46,1246,33.7
28-Aug-2024 22:50:00,0,0,28.6,46,1246,33.6
28-Aug-2024 23:00:00,0,0,28.6,46,1246,33.6
28-Aug-2024 23:10:00,0,0,28.5,46,1248,33.6
28-Aug-2024 23:20:00,0,0,28.5,46,1248,33.6
28-Aug-2024 23:30:00,0,0,28.5,46,1248,33.7
28-Aug-2024 23:40:00,0,0,28.4,46,1252,33.6
28-Aug-2024 23:50:00,0,0,28.4,46,1252,33.6
29-Aug-2024 00:00:00,0,0,28.4,46,1252,33.6
29-Aug-2024 00:10:00,0,0,28.3,46,1249,33.6
29-Aug-2024 00:20:00,0,0,28.3,46,1249,33.6
29-Aug-2024 00:30:00,0,0,28.3,46,1249,33.6
29-Aug-2024 00:40:00,0,0,28.3,46,1245,33.6
29-Aug-2024 00:50:00,0,0,28.3,46,1245,33.6
29-Aug-2024 01:00:00,0,0,28.3,46,1245,33.6
29-Aug-2024 01:10:00,0,0,28.2,46,1247,33.6
29-Aug-2024 01:20:00,0,0,28.2,46,1247,33.6
29-Aug-2024 01:30:00,0,0,28.2,46,1247,33.6
29-Aug-2024 01:40:00,0,0,28.2,47,1260,33.6
29-Aug-2024 01:50:00,0,0,28.2,47,1260,33.6
29-Aug-2024 02:00:00,0,0,28.2,47,1260,33.6
29-Aug-2024 02:10:00,0,0,28.2,47,1260,33.6
29-Aug-2024 02:20:00,0,0,28.1,47,1256,33.6
29-Aug-2024 02:30:00,0,0,28.1,47,1256,33.6
29-Aug-2024 02:40:00,0,0,28.1,47,1256,33.6
29-Aug-2024 02:50:00,0,0,28.1,47,1251,33.6
29-Aug-2024 03:00:00,0,0,28.1,47,1251,33.7
29-Aug-2024 03:10:00,0,0,28.1,47,1251,33.6
29-Aug-2024 03:20:00,0,0,28.1,47,1243,33.6
29-Aug-2024 03:30:00,0,0,28.1,47,1243,33.6
29-Aug-2024 03:40:00,0,0,28.1,47,1243,33.7
29-Aug-2024 03:50:00,0,0,28,47,1252,33.7
29-Aug-2024 04:00:00,0,0,28,47,1252,33.7
29-Aug-2024 04:10:00,0,0,28,47,1252,33.7
29-Aug-2024 04:20:00,0,0,28,47,1255,33.7
29-Aug-2024 04:30:00,0,0,28,48,1255,33.7
29-Aug-2024 04:40:00,0,0,28,48,1255,33.7
29-Aug-2024 04:50:00,0,0,28,48,1255,33.6
29-Aug-2024 05:00:00,0,0,28,48,1255,33.6
29-Aug-2024 05:10:00,0,0,28,48,1255,33.6
29-Aug-2024 05:20:00,0,0,27.9,48,1265,33.6
29-Aug-2024 05:30:00,0,0,27.9,48,1265,33.6
29-Aug-2024 05:40:00,0,0,27.9,48,1265,33.6
29-Aug-2024 05:50:00,0,0,27.9,48,1257,33.6
29-Aug-2024 06:00:00,0,0,27.9,48,1257,33.6
29-Aug-2024 06:10:00,0,0,27.9,48,1257,33.5
29-Aug-2024 06:20:00,0,0,27.9,48,1253,33.6
29-Aug-2024 06:30:00,0,0,27.9,48,1253,33.6
29-Aug-2024 06:40:00,0,0,27.9,48,1253,33.6
29-Aug-2024 06:50:00,0,0,27.9,48,1253,33.5
29-Aug-2024 07:00:00,0,0,27.9,48,1247,33.5
29-Aug-2024 07:10:00,0,0,27.9,48,1247,33.6
29-Aug-2024 07:20:00,0,0,27.9,48,1247,33.7
29-Aug-2024 07:30:00,0,0,27.9,49,1238,33.6
29-Aug-2024 07:40:00,0,0,27.9,49,1238,33.6
29-Aug-2024 07:50:00,0,0,27.9,49,1238,33.6
29-Aug-2024 08:00:00,0,0,27.9,49,1238,33.7
29-Aug-2024 08:10:00,0,0,27.9,49,1238,33.6
29-Aug-2024 08:20:00,0,0,27.9,49,1238,33.6
29-Aug-2024 08:30:00,0,0,27.5,49,1247,33.6
29-Aug-2024 08:40:00,0,0,27.5,49,1247,33.6
29-Aug-2024 08:50:00,0,0,27.5,49,1247,33.7
29-Aug-2024 09:00:00,0,0,27.4,51,1231,33.7
29-Aug-2024 09:10:00,0,0,27.4,51,1231,33.8
29-Aug-2024 09:20:00,0,0,27.4,51,1231,33.7
29-Aug-2024 09:30:00,0,0,27.5,52,1243,33.7
29-Aug-2024 09:40:00,0,0,27.5,52,1243,33.7
29-Aug-2024 09:50:00,0,0,27.5,52,1243,33.8
29-Aug-2024 10:00:00,0,0,27.4,52,1236,33.6
29-Aug-2024 10:10:00,0,0,27.4,53,1236,33.7
29-Aug-2024 10:20:00,0,0,27.4,53,1236,33.7
29-Aug-2024 10:30:00,0,0,27.4,53,1237,33.7
29-Aug-2024 10:40:00,0,0,27.4,53,1237,33.8
29-Aug-2024 10:50:00,0,0,27.4,53,1237,33.7
29-Aug-2024 11:00:00,0,0,27.4,53,1237,33.6
29-Aug-2024 11:10:00,0,0,27.5,53,1231,33.7
29-Aug-2024 11:20:00,0,0,27.5,53,1231,33.7
29-Aug-2024 11:30:00,0,0,27.5,53,1231,33.7
29-Aug-2024 11:40:00,0,0,27.6,53,1246,33.7
29-Aug-2024 11:50:00,0,0,27.6,53,1246,33.9
29-Aug-2024 12:00:00,0,0,27.6,53,1246,33.7
29-Aug-2024 12:10:00,0,0,27.7,53,1240,33.7
29-Aug-2024 12:20:00,0,0,27.7,53,1240,33.7
29-Aug-2024 12:30:00,0,0,27.7,53,1240,33.7
29-Aug-2024 12:40:00,0,0,27.8,53,1244,33.7
29-Aug-2024 12:50:00,0,0,27.8,53,1244,33.7
29-Aug-2024 13:00:00,0,0,27.8,53,1244,33.7
29-Aug-2024 13:10:00,0,0,27.8,53,1239,33.9
29-Aug-2024 13:20:00,0,0,27.8,52,1239,33.7
29-Aug-2024 13:30:00,0,0,27.8,52,1239,33.8
29-Aug-2024 13:40:00,33,1,27.9,52,1262,34.4
29-Aug-2024 13:50:00,35,1,27.9,52,1262,33.9
29-Aug-2024 14:00:00,0,0,27.9,53,1262,33.8
29-Aug-2024 14:10:00,0,0,28,53,1258,34
29-Aug-2024 14:20:00,0,0,28,53,1258,33.8
29-Aug-2024 14:30:00,0,0,28,54,1258,33.7
29-Aug-2024 14:40:00,0,0,28.1,54,1264,33.8
29-Aug-2024 14:50:00,0,0,28.1,54,1264,33.7
29-Aug-2024 15:00:00,0,0,28.1,54,1264,33.7
29-Aug-2024 15:10:00,0,0,28.1,54,1264,33.7
29-Aug-2024 15:20:00,0,0,28,54,1242,33.7
29-Aug-2024 15:30:00,0,0,28,55,1242,33.7
29-Aug-2024 15:40:00,0,0,28,55,1242,33.7
29-Aug-2024 15:50:00,0,0,28.2,55,1252,33.7
29-Aug-2024 16:00:00,13,1,28.2,55,1252,33.7
29-Aug-2024 16:10:00,0,0,28.2,55,1252,33.8
29-Aug-2024 16:20:00,0,0,28.1,55,1270,33.8
29-Aug-2024 16:30:00,0,0,28.1,55,1270,33.8
29-Aug-2024 16:40:00,0,0,28.1,55,1270,33.8
29-Aug-2024 16:50:00,0,0,28.4,55,1271,33.8
29-Aug-2024 17:00:00,0,0,28.4,55,1271,33.8
29-Aug-2024 17:10:00,0,0,28.4,54,1271,33.7
29-Aug-2024 17:20:00,0,0,28.6,54,1253,33.7
29-Aug-2024 17:30:00,0,0,28.6,54,1253,33.8
29-Aug-2024 17:40:00,0,0,28.6,54,1253,33.8
29-Aug-2024 17:50:00,0,0,28.9,53,1235,33.8
29-Aug-2024 18:00:00,0,0,28.9,53,1235,33.8
29-Aug-2024 18:10:00,0,0,28.9,53,1235,33.8
29-Aug-2024 18:20:00,0,0,29.1,52,1250,33.8
29-Aug-2024 18:30:00,0,0,29.1,52,1250,33.8
29-Aug-2024 18:40:00,0,0,29.1,52,1250,33.8
29-Aug-2024 18:50:00,0,0,29.1,52,1242,33.8
29-Aug-2024 19:00:00,0,0,29.1,52,1242,34
29-Aug-2024 19:10:00,0,0,29.1,52,1242,33.8
29-Aug-2024 19:20:00,0,0,29.1,52,1242,33.8
29-Aug-2024 19:30:00,0,0,29,52,1226,33.8
29-Aug-2024 19:40:00,0,0,29,52,1226,33.8
29-Aug-2024 19:50:00,0,0,29,52,1226,33.9
29-Aug-2024 20:00:00,0,0,28.9,52,1233,33.8
29-Aug-2024 20:10:00,0,0,28.9,52,1233,33.7
29-Aug-2024 20:20:00,0,0,28.9,53,1233,33.8
29-Aug-2024 20:30:00,0,0,29.1,53,1235,33.8
29-Aug-2024 20:40:00,0,0,29.1,53,1235,33.8
29-Aug-2024 20:50:00,0,0,29.1,53,1235,33.8
29-Aug-2024 21:00:00,0,0,29.1,53,1248,33.8
29-Aug-2024 21:10:00,0,0,29.1,53,1248,33.8
29-Aug-2024 21:20:00,0,0,29.1,53,1248,33.8
29-Aug-2024 21:30:00,0,0,29,53,1245,33.7
29-Aug-2024 21:40:00,0,0,29,53,1245,33.7
29-Aug-2024 21:50:00,0,0,29,53,1245,33.7
29-Aug-2024 22:00:00,0,0,28.9,53,1236,33.7
29-Aug-2024 22:10:00,0,0,28.9,53,1236,33.6
29-Aug-2024 22:20:00,0,0,28.9,53,1236,33.6
29-Aug-2024 22:30:00,0,0,28.7,53,1224,33.6
29-Aug-2024 22:40:00,0,0,28.7,53,1224,33.8
29-Aug-2024 22:50:00,0,0,28.7,53,1224,33.7
29-Aug-2024 23:00:00,0,0,28.7,53,1217,33.7
29-Aug-2024 23:10:00,0,0,28.7,53,1217,33.7
29-Aug-2024 23:20:00,0,0,28.7,53,1217,33.7
29-Aug-2024 23:30:00,0,0,28.7,53,1217,33.7
29-Aug-2024 23:40:00,0,0,28.6,53,1226,33.7
29-Aug-2024 23:50:00,0,0,28.6,54,1226,33.7
30-Aug-2024 00:00:00,0,0,28.6,53,1226,33.7
30-Aug-2024 00:10:00,0,0,28.5,54,1222,33.7
30-Aug-2024 00:20:00,0,0,28.5,54,1222,33.6
30-Aug-2024 00:30:00,0,0,28.5,54,1222,33.7
30-Aug-2024 00:40:00,0,0,28.4,54,1228,33.7
30-Aug-2024 00:50:00,0,0,28.4,54,1228,33.7
30-Aug-2024 01:00:00,0,0,28.4,54,1228,33.6
30-Aug-2024 01:10:00,0,0,28.4,54,1235,33.7
30-Aug-2024 01:20:00,0,0,28.4,54,1235,33.6
30-Aug-2024 01:30:00,0,0,28.4,54,1235,33.6
30-Aug-2024 01:40:00,0,0,28.3,54,1235,33.7
30-Aug-2024 01:50:00,0,0,28.3,54,1235,33.7
30-Aug-2024 02:00:00,0,0,28.3,54,1235,33.7
30-Aug-2024 02:10:00,0,0,28.3,54,1239,33.7
30-Aug-2024 02:20:00,0,0,28.3,54,1239,33.7
30-Aug-2024 02:30:00,0,0,28.3,54,1239,33.7
