hc_date,Text(degC),GloOr1(Wpm2),GloOr2(Wpm2),Tamb(degC),mode(),Tcsich(degC),Tcsifr(degC),ConsoCh(kWh),ConsoFr(kWh),ConsoBu(kWh),ConsoEc(kWh),Comm(-),Deb(m3h),Twout(degC),Twin(degC),Puisch(W),Puisfr(W),AppEBu(W),AppEEc(W),AppEqu(W),day,Occ(0ou1),AppPeo(W),date,cluster
2021-07-27 00:00:00,19.2,0.0,0.0,24.65454545,1.0,20.5,26.0,733940.371,271028.966,35243.968,4194.195,0.0,8.2,15.5,21.64,0.0,0.0,206.0,27.0,233.0,27/07/2021,0,0.0,2021-07-27,0.0
2021-07-27 01:00:00,17.2,0.0,0.0,24.4,1.0,20.5,26.0,733940.371,271028.966,35244.174,4194.222,0.0,8.2,14.95,21.64,0.0,0.0,206.0,27.0,233.0,27/07/2021,0,0.0,2021-07-27,0.0
2021-07-27 02:00:00,16.5,0.0,0.0,24.22727273,1.0,20.5,26.0,733940.371,271028.966,35244.38,4194.249,0.0,8.2,14.95,21.64,0.0,0.0,206.0,27.0,233.0,27/07/2021,0,0.0,2021-07-27,0.0
2021-07-27 03:00:00,16.1,0.0,0.0,24.17272727,1.0,20.5,26.0,733940.371,271028.966,35244.585,4194.276,0.0,9.0,21.57,22.82,0.0,0.0,205.0,27.0,232.0,27/07/2021,0,0.0,2021-07-27,0.0
2021-07-27 04:00:00,15.7,0.0,0.0,24.06363636,1.0,20.5,26.0,733940.371,271028.966,35244.791,4194.303,0.0,0.0,22.67,22.82,0.0,0.0,206.0,27.0,233.0,27/07/2021,0,0.0,2021-07-27,0.0
2021-07-27 05:00:00,15.2,0.0,0.0,23.86363636,1.0,20.5,26.0,733940.371,271028.966,35244.997,4194.33,0.0,0.0,22.67,22.82,0.0,0.0,206.0,27.0,233.0,27/07/2021,1,93.02043906,2021-07-27,0.0
2021-07-27 06:00:00,16.4,46.2328225,46.378195,23.57272727,5.0,20.5,25.45454545,733940.371,271028.966,35245.223,4194.376,0.0,0.0,22.67,22.82,0.0,0.0,226.0,46.0,272.0,27/07/2021,1,206.3890992,2021-07-27,0.0
2021-07-27 07:00:00,18.5,108.60363,314.7088514,23.73636364,5.0,20.5,25.45454545,733940.371,271028.966,35245.713,4194.558,0.0,0.0,22.67,22.82,0.0,0.0,490.0,182.0,672.0,27/07/2021,1,1369.144587,2021-07-27,0.0
2021-07-27 08:00:00,21.3,159.86283,464.9285197,24.53636364,5.0,20.5,25.45454545,733940.371,271028.966,35246.401,4194.766,0.0,0.0,22.67,22.82,0.0,0.0,688.0,208.0,896.0,27/07/2021,1,2020.287661,2021-07-27,0.0
2021-07-27 09:00:00,23.9,197.01882,518.0628013,24.99090909,3.0,20.5,26.0,733940.371,271028.966,35247.118,4194.968,100.0,13.7,18.26,23.41,0.0,0.0,717.0,202.0,919.0,27/07/2021,1,2087.146101,2021-07-27,0.0
2021-07-27 10:00:00,25.5,232.19205,489.7541676,25.20909091,3.0,20.5,26.0,733940.371,271028.966,35247.945,4195.17,100.0,14.5,18.81,23.41,0.0,0.0,827.0,202.0,1029.0,27/07/2021,1,2406.903861,2021-07-27,0.0
2021-07-27 11:00:00,27.1,251.03668,401.3183434,25.17272727,3.0,20.5,26.0,733940.371,271029.45,35248.746,4195.369,100.0,14.9,18.81,23.41,0.0,1306.8,801.0,199.0,1000.0,27/07/2021,1,2322.604088,2021-07-27,0.0
2021-07-27 12:00:00,28.0,279.88255,281.9726785,25.17272727,3.0,20.5,26.0,733940.371,271030.02,35249.561,4195.555,0.0,13.3,17.71,22.23,0.0,1539.0,815.0,186.0,1001.0,27/07/2021,1,2325.510977,2021-07-27,0.0
2021-07-27 13:00:00,28.1,293.6077,293.6077,25.23636364,3.0,20.5,26.0,733940.371,271030.629,35250.299,4195.762,100.0,14.5,18.81,22.82,0.0,1644.3,738.0,207.0,945.0,27/07/2021,1,2162.725208,2021-07-27,0.0
2021-07-27 14:00:00,27.7,294.3799054,264.2795,25.49090909,3.0,20.5,26.0,733940.371,271031.31,35251.127,4195.98,100.0,15.3,18.26,22.82,0.0,1838.7,828.0,218.0,1046.0,27/07/2021,1,2456.320969,2021-07-27,0.0
2021-07-27 15:00:00,27.9,369.2902071,180.711165,25.65454545,3.0,20.5,26.0,733940.371,271031.923,35251.828,4196.174,100.0,15.3,18.26,22.82,0.0,1655.1,701.0,194.0,895.0,27/07/2021,1,2017.380772,2021-07-27,0.0
2021-07-27 16:00:00,26.6,238.1973686,166.1823,25.54545455,3.0,20.5,26.0,733940.371,271032.521,35252.42,4196.31,100.0,15.3,18.81,22.82,0.0,1614.6,592.0,136.0,728.0,27/07/2021,1,1531.930356,2021-07-27,0.0
2021-07-27 17:00:00,25.5,458.1156109,93.76661,25.7,1.0,20.5,26.0,733940.371,271033.105,35252.777,4196.365,100.0,14.1,17.71,22.82,0.0,1576.8,357.0,55.0,412.0,27/07/2021,0,0.0,2021-07-27,0.0
2021-07-27 18:00:00,24.5,137.424799,54.972625,25.6,1.0,20.5,26.0,733940.371,271033.105,35253.092,4196.427,0.0,13.3,17.71,22.23,0.0,0.0,315.0,62.0,377.0,27/07/2021,0,0.0,2021-07-27,0.0
2021-07-27 19:00:00,23.6,11.25,11.25,25.52727273,1.0,20.5,26.0,733940.371,271033.105,35253.335,4196.46,0.0,11.8,16.61,21.64,0.0,0.0,243.0,33.0,276.0,27/07/2021,0,0.0,2021-07-27,0.0
2021-07-27 20:00:00,22.1,0.0,0.0,25.22727273,1.0,20.5,26.0,733940.371,271033.105,35253.572,4196.486,0.0,0.0,19.36,21.05,0.0,0.0,237.0,26.0,263.0,27/07/2021,0,0.0,2021-07-27,0.0
2021-07-27 21:00:00,21.6,0.0,0.0,25.05454545,1.0,20.5,26.0,733940.371,271033.105,35253.811,4196.512,0.0,0.0,21.02,21.64,0.0,0.0,239.0,26.0,265.0,27/07/2021,0,0.0,2021-07-27,0.0
2021-07-27 22:00:00,19.2,0.0,0.0,24.74545455,1.0,20.5,26.0,733940.371,271033.105,35254.048,4196.538,0.0,0.0,21.57,21.64,0.0,0.0,237.0,26.0,263.0,28/07/2021,0,0.0,2021-07-27,0.0
2021-07-27 23:00:00,18.1,0.0,0.0,24.55454545,1.0,20.5,26.0,733940.371,271033.105,35254.283,4196.563,0.0,6.3,16.06,22.23,0.0,0.0,235.0,25.0,260.0,28/07/2021,0,0.0,2021-07-27,0.0
2021-07-28 00:00:00,17.8,0.0,0.0,24.39090909,1.0,20.5,26.0,733940.371,271033.105,35254.515,4196.589,0.0,6.3,16.61,21.05,0.0,0.0,232.0,26.0,258.0,28/07/2021,0,0.0,2021-07-28,0.0
2021-07-28 01:00:00,16.8,0.0,0.0,24.3,1.0,20.5,26.0,733940.371,271033.105,35254.748,4196.615,0.0,6.3,16.06,21.05,0.0,0.0,233.0,26.0,259.0,28/07/2021,0,0.0,2021-07-28,0.0
2021-07-28 02:00:00,16.6,0.0,0.0,24.26363636,1.0,20.5,26.0,733940.371,271033.105,35254.981,4196.641,0.0,6.3,14.95,21.64,0.0,0.0,233.0,26.0,259.0,28/07/2021,0,0.0,2021-07-28,0.0
2021-07-28 03:00:00,16.8,0.0,0.0,23.96363636,1.0,20.5,26.0,733940.371,271033.105,35255.213,4196.666,0.0,6.3,18.81,21.64,0.0,0.0,232.0,25.0,257.0,28/07/2021,0,0.0,2021-07-28,0.0
2021-07-28 04:00:00,16.4,0.0,0.0,23.90909091,1.0,20.5,26.0,733940.371,271033.105,35255.447,4196.692,0.0,0.0,21.02,22.82,0.0,0.0,234.0,26.0,260.0,28/07/2021,0,0.0,2021-07-28,0.0
2021-07-28 05:00:00,16.8,0.0,0.0,23.75454545,1.0,20.5,26.0,733940.371,271033.105,35255.682,4196.718,0.0,0.0,22.67,22.82,0.0,0.0,235.0,26.0,261.0,28/07/2021,1,174.4133232,2021-07-28,0.0
2021-07-28 06:00:00,17.1,11.25,11.25,23.49090909,5.0,20.5,25.45454545,733940.371,271033.105,35255.917,4196.749,0.0,0.0,22.67,22.82,0.0,0.0,235.0,31.0,266.0,28/07/2021,1,188.9477668,2021-07-28,0.0
2021-07-28 07:00:00,17.7,56.25,56.25,23.14545455,5.0,20.5,25.45454545,733940.371,271033.105,35256.197,4196.874,0.0,0.0,22.67,22.82,0.0,0.0,280.0,125.0,405.0,28/07/2021,1,593.005299,2021-07-28,0.0
2021-07-28 08:00:00,19.1,143.58074,180.5283866,23.4,3.0,20.5,26.0,733940.371,271033.105,35256.483,4197.003,0.0,0.0,22.67,22.82,0.0,0.0,286.0,129.0,415.0,28/07/2021,1,622.0741862,2021-07-28,0.0
2021-07-28 09:00:00,20.0,153.948725,165.4745885,23.72727273,3.0,20.5,26.0,733940.371,271033.105,35256.769,4197.111,0.0,0.0,22.67,23.41,0.0,0.0,286.0,108.0,394.0,28/07/2021,1,561.0295231,2021-07-28,0.0
2021-07-28 10:00:00,20.5,150.96666,156.4158888,23.96363636,3.0,20.5,26.0,733940.371,271033.105,35257.041,4197.235,0.0,0.0,22.67,23.41,0.0,0.0,272.0,124.0,396.0,28/07/2021,1,566.8433005,2021-07-28,0.0
2021-07-28 11:00:00,20.5,134.649835,136.9583308,24.25454545,3.0,20.5,26.0,733940.371,271033.105,35257.283,4197.346,0.0,0.0,22.12,22.82,0.0,0.0,242.0,111.0,353.0,28/07/2021,1,441.8470855,2021-07-28,0.0
2021-07-28 12:00:00,22.1,213.54715,213.6445299,24.28181818,3.0,20.5,26.0,733940.371,271033.105,35257.534,4197.45,0.0,0.0,22.67,22.82,0.0,0.0,251.0,104.0,355.0,28/07/2021,1,447.660863,2021-07-28,0.0
2021-07-28 13:00:00,21.2,195.10362,195.10362,24.53636364,3.0,20.5,26.0,733940.371,271033.105,35257.816,4197.564,0.0,12.9,19.36,24.59,0.0,0.0,282.0,114.0,396.0,28/07/2021,1,566.8433005,2021-07-28,0.0
2021-07-28 14:00:00,23.0,210.3470042,207.166335,24.64545455,3.0,20.5,26.0,733940.371,271033.105,35258.098,4197.693,0.0,11.8,17.71,22.82,0.0,0.0,282.0,129.0,411.0,28/07/2021,1,610.4466313,2021-07-28,0.0
2021-07-28 15:00:00,22.6,157.9987971,152.96612,24.80909091,3.0,20.5,26.0,733940.371,271033.105,35258.38,4197.804,0.0,11.4,16.61,22.23,0.0,0.0,282.0,111.0,393.0,28/07/2021,1,558.1226344,2021-07-28,0.0
2021-07-28 16:00:00,22.7,100.0824613,99.89686,24.95454545,3.0,20.5,26.0,733940.371,271033.105,35258.633,4197.865,0.0,11.0,16.61,21.64,0.0,0.0,253.0,61.0,314.0,28/07/2021,1,328.4784254,2021-07-28,0.0
2021-07-28 17:00:00,22.6,155.2339638,103.70315,25.43636364,1.0,20.5,26.0,733940.371,271033.105,35258.87,4197.91,0.0,8.2,14.95,21.05,0.0,0.0,237.0,45.0,282.0,28/07/2021,0,0.0,2021-07-28,0.0
2021-07-28 18:00:00,22.2,180.1625093,54.93044,25.52727273,1.0,20.5,26.0,733940.371,271033.105,35259.108,4197.936,0.0,8.2,14.95,21.05,0.0,0.0,238.0,26.0,264.0,28/07/2021,0,0.0,2021-07-28,0.0
2021-07-28 19:00:00,21.8,20.625,20.625,25.33636364,1.0,20.5,26.0,733940.371,271033.105,35259.345,4197.962,0.0,8.6,14.95,21.05,0.0,0.0,237.0,26.0,263.0,28/07/2021,0,0.0,2021-07-28,0.0
2021-07-28 20:00:00,21.4,0.0,0.0,25.19090909,1.0,20.5,26.0,733940.371,271033.105,35259.579,4197.988,0.0,0.0,16.61,21.05,0.0,0.0,234.0,26.0,260.0,28/07/2021,0,0.0,2021-07-28,0.0
2021-07-28 21:00:00,21.5,0.0,0.0,25.01818182,1.0,20.5,26.0,733940.371,271033.105,35259.812,4198.014,0.0,0.0,19.36,21.05,0.0,0.0,233.0,26.0,259.0,28/07/2021,0,0.0,2021-07-28,0.0
2021-07-28 22:00:00,21.0,0.0,0.0,24.86363636,1.0,20.5,26.0,733940.371,271033.105,35260.045,4198.04,0.0,0.0,19.36,21.64,0.0,0.0,233.0,26.0,259.0,29/07/2021,0,0.0,2021-07-28,0.0
2021-07-28 23:00:00,20.7,0.0,0.0,24.82727273,1.0,20.5,26.0,733940.371,271033.105,35260.278,4198.066,0.0,8.6,18.81,21.64,0.0,0.0,233.0,26.0,259.0,29/07/2021,0,0.0,2021-07-28,0.0
2021-07-29 00:00:00,20.0,0.0,0.0,24.7,1.0,20.5,26.0,733940.371,271033.105,35260.511,4198.092,0.0,8.6,19.91,21.64,0.0,0.0,233.0,26.0,259.0,29/07/2021,0,0.0,2021-07-29,1.0
2021-07-29 01:00:00,19.3,0.0,0.0,24.62727273,1.0,20.5,26.0,733940.371,271033.105,35260.744,4198.118,0.0,8.6,19.36,21.05,0.0,0.0,233.0,26.0,259.0,29/07/2021,0,0.0,2021-07-29,1.0
2021-07-29 02:00:00,19.0,0.0,0.0,24.49090909,1.0,20.5,26.0,733940.371,271033.105,35260.977,4198.145,0.0,8.6,18.26,20.46,0.0,0.0,233.0,27.0,260.0,29/07/2021,0,0.0,2021-07-29,1.0
2021-07-29 03:00:00,18.9,0.0,0.0,24.4,1.0,20.5,26.0,733940.371,271033.105,35261.211,4198.172,0.0,9.0,17.16,20.46,0.0,0.0,234.0,27.0,261.0,29/07/2021,0,0.0,2021-07-29,1.0
2021-07-29 04:00:00,17.9,0.0,0.0,24.31818182,1.0,20.5,26.0,733940.371,271033.105,35261.444,4198.2,0.0,8.2,17.71,20.46,0.0,0.0,233.0,28.0,261.0,29/07/2021,0,0.0,2021-07-29,1.0
2021-07-29 05:00:00,17.6,0.0,0.0,24.21818182,1.0,20.5,26.0,733940.371,271033.105,35261.677,4198.227,0.0,9.0,21.02,22.23,0.0,0.0,233.0,27.0,260.0,29/07/2021,1,171.5064345,2021-07-29,1.0
2021-07-29 06:00:00,18.5,42.5,42.5,24.05454545,5.0,20.5,25.45454545,733940.371,271033.106,35261.91,4198.255,0.0,0.0,21.57,22.23,0.0,0.0,233.0,28.0,261.0,29/07/2021,1,174.4133232,2021-07-29,1.0
2021-07-29 07:00:00,20.2,106.78937,243.2483152,23.98181818,5.0,20.5,25.45454545,733940.371,271033.12,35262.261,4198.331,0.0,0.0,22.12,22.23,0.0,37.80000016,351.0,76.0,427.0,29/07/2021,1,656.9568509,2021-07-29,1.0
2021-07-29 08:00:00,22.6,157.690735,470.4141921,24.64545455,3.0,20.5,26.0,733940.371,271033.12,35262.9,4198.407,0.0,14.1,22.67,24.0,0.0,0.0,639.0,76.0,715.0,29/07/2021,1,1494.140802,2021-07-29,1.0
2021-07-29 09:00:00,23.6,200.3208,504.4973059,25.24545455,3.0,20.5,26.0,733940.371,271033.12,35263.586,4198.501,100.0,13.3,18.26,23.41,0.0,0.0,686.0,94.0,780.0,29/07/2021,1,1683.088569,2021-07-29,1.0
2021-07-29 10:00:00,24.8,231.274275,486.5409381,25.33636364,3.0,20.5,26.0,733940.371,271033.234,35264.262,4198.583,100.0,14.5,18.26,22.82,0.0,307.8,676.0,82.0,758.0,29/07/2021,1,1619.137017,2021-07-29,1.0
2021-07-29 11:00:00,25.5,247.062865,400.4711684,25.05454545,3.0,20.5,25.86363636,733940.371,271033.835,35264.784,4198.663,100.0,14.5,18.26,22.82,0.0,1622.7,522.0,80.0,602.0,29/07/2021,1,1165.662377,2021-07-29,1.0
2021-07-29 12:00:00,26.6,244.442885,247.0859556,25.03636364,3.0,20.5,25.86363636,733940.371,271034.563,35265.476,4198.75,0.0,14.1,18.26,22.82,0.0,1965.6,692.0,87.0,779.0,29/07/2021,1,1680.181681,2021-07-29,1.0
2021-07-29 13:00:00,27.2,212.354815,212.354815,25.03636364,3.0,20.5,25.86363636,733940.371,271034.993,35266.167,4198.839,0.0,13.7,17.71,22.82,0.0,1161.0,691.0,89.0,780.0,29/07/2021,1,1683.088569,2021-07-29,1.0
2021-07-29 14:00:00,28.2,253.6698977,175.1006,25.19090909,3.0,20.5,25.90909091,733940.371,271035.219,35266.858,4198.925,100.0,14.1,18.26,22.82,0.0,610.2000002,691.0,86.0,777.0,29/07/2021,1,1674.367903,2021-07-29,1.0
2021-07-29 15:00:00,28.4,410.3943995,137.85428,25.34545455,3.0,20.5,25.90909091,733940.371,271035.666,35267.484,4199.006,100.0,13.7,17.71,22.82,0.0,1206.9,626.0,81.0,707.0,29/07/2021,1,1470.885693,2021-07-29,1.0
2021-07-29 16:00:00,28.1,562.9298939,109.697585,25.28181818,3.0,20.5,25.90909091,733940.371,271036.496,35268.049,4199.078,100.0,14.5,18.26,22.82,0.0,2241.0,565.0,72.0,637.0,29/07/2021,1,1267.403482,2021-07-29,1.0
2021-07-29 17:00:00,28.1,666.3600378,91.73941,26.2,1.0,20.5,25.90909091,733940.371,271037.183,35268.465,4199.104,100.0,14.9,18.26,22.82,0.0,1854.9,416.0,26.0,442.0,29/07/2021,0,0.0,2021-07-29,1.0
2021-07-29 18:00:00,27.3,636.3510782,68.393845,26.75454545,1.0,20.5,25.90909091,733940.371,271037.183,35268.775,4199.13,100.0,15.3,18.81,22.82,0.0,0.0,310.0,26.0,336.0,29/07/2021,0,0.0,2021-07-29,1.0
2021-07-29 19:00:00,26.3,47.5,47.5,26.38181818,1.0,20.5,25.90909091,733940.371,271037.183,35269.001,4199.156,100.0,15.3,18.26,22.82,0.0,0.0,226.0,26.0,252.0,29/07/2021,0,0.0,2021-07-29,1.0
2021-07-29 20:00:00,25.1,0.0,0.0,25.92727273,1.0,20.5,25.90909091,733940.371,271037.183,35269.222,4199.182,100.0,0.0,17.16,22.23,0.0,0.0,221.0,26.0,247.0,29/07/2021,0,0.0,2021-07-29,1.0
2021-07-29 21:00:00,24.4,0.0,0.0,25.61818182,1.0,20.5,25.90909091,733940.371,271037.183,35269.443,4199.208,0.0,0.0,19.36,22.23,0.0,0.0,221.0,26.0,247.0,29/07/2021,0,0.0,2021-07-29,1.0
2021-07-29 22:00:00,23.6,0.0,0.0,25.34545455,1.0,20.5,25.90909091,733940.371,271037.183,35269.666,4199.234,0.0,0.0,19.91,22.82,0.0,0.0,223.0,26.0,249.0,30/07/2021,0,0.0,2021-07-29,1.0
2021-07-29 23:00:00,22.6,0.0,0.0,25.28181818,1.0,20.5,25.90909091,733940.371,271037.183,35269.886,4199.26,0.0,7.0,14.95,22.23,0.0,0.0,220.0,26.0,246.0,30/07/2021,0,0.0,2021-07-29,1.0
2021-07-30 00:00:00,22.3,0.0,0.0,25.07272727,1.0,20.5,25.90909091,733940.371,271037.183,35270.104,4199.286,0.0,6.3,17.16,21.05,0.0,0.0,218.0,26.0,244.0,30/07/2021,0,0.0,2021-07-30,1.0
2021-07-30 01:00:00,21.2,0.0,0.0,24.97272727,1.0,20.5,25.90909091,733940.371,271037.183,35270.321,4199.312,0.0,7.0,18.26,21.05,0.0,0.0,217.0,26.0,243.0,30/07/2021,0,0.0,2021-07-30,1.0
2021-07-30 02:00:00,20.7,0.0,0.0,24.97272727,1.0,20.5,25.90909091,733940.371,271037.183,35270.538,4199.338,0.0,6.3,19.36,21.05,0.0,0.0,217.0,26.0,243.0,30/07/2021,0,0.0,2021-07-30,1.0
2021-07-30 03:00:00,20.3,0.0,0.0,24.74545455,1.0,20.5,25.90909091,733940.371,271037.183,35270.756,4199.364,0.0,7.0,17.71,21.64,0.0,0.0,218.0,26.0,244.0,30/07/2021,0,0.0,2021-07-30,1.0
2021-07-30 04:00:00,20.0,0.0,0.0,24.65454545,1.0,20.5,25.90909091,733940.371,271037.183,35270.973,4199.389,0.0,6.3,14.95,21.64,0.0,0.0,217.0,25.0,242.0,30/07/2021,0,0.0,2021-07-30,1.0
2021-07-30 05:00:00,19.7,0.0,0.0,24.51818182,1.0,20.5,25.90909091,733940.371,271037.183,35271.191,4199.415,0.0,6.3,17.71,20.46,0.0,0.0,218.0,26.0,244.0,30/07/2021,1,124.996215,2021-07-30,1.0
2021-07-30 06:00:00,19.6,4.375,4.375,24.32727273,5.0,20.5,25.45454545,733940.371,271037.185,35271.412,4199.457,0.0,9.4,17.71,20.46,0.0,0.0,221.0,42.0,263.0,30/07/2021,1,180.2271007,2021-07-30,1.0
2021-07-30 07:00:00,19.7,30.625,30.625,23.80909091,5.0,20.5,25.45454545,733940.371,271037.213,35271.818,4199.672,0.0,5.9,15.5,20.46,0.0,75.59999984,406.0,215.0,621.0,30/07/2021,1,1220.893263,2021-07-30,1.0
2021-07-30 08:00:00,20.0,60.0,60.0,24.29090909,3.0,20.5,26.0,733940.371,271037.213,35272.438,4199.874,0.0,9.4,15.5,21.05,0.0,0.0,620.0,202.0,822.0,30/07/2021,1,1805.177896,2021-07-30,1.0
2021-07-30 09:00:00,20.6,107.20939,108.9675457,24.47272727,3.0,20.5,26.0,733940.371,271037.213,35273.142,4200.094,0.0,9.0,19.91,21.64,0.0,0.0,704.0,220.0,924.0,30/07/2021,1,2101.680545,2021-07-30,1.0
2021-07-30 10:00:00,20.7,142.812075,147.5972482,24.81818182,3.0,20.5,26.0,733940.371,271037.213,35273.825,4200.284,100.0,8.2,17.71,20.46,0.0,0.0,683.0,190.0,873.0,30/07/2021,1,1953.42922,2021-07-30,1.0
2021-07-30 11:00:00,20.8,147.094415,149.8013265,24.82727273,3.0,20.5,26.0,733940.371,271037.213,35274.352,4200.425,100.0,11.4,16.06,21.64,0.0,0.0,527.0,141.0,668.0,30/07/2021,1,1357.517033,2021-07-30,1.0
2021-07-30 12:00:00,19.8,132.06907,132.1041661,24.77272727,3.0,20.5,26.0,733940.371,271037.213,35274.964,4200.583,0.0,9.0,18.81,21.64,0.0,0.0,612.0,158.0,770.0,30/07/2021,1,1654.019682,2021-07-30,1.0
2021-07-30 13:00:00,20.9,190.59764,190.59764,24.75454545,3.0,20.5,26.0,733940.371,271037.213,35275.672,4200.753,0.0,10.6,16.06,21.05,0.0,0.0,708.0,170.0,878.0,30/07/2021,1,1967.963664,2021-07-30,1.0
2021-07-30 14:00:00,21.7,201.213951,198.62416,24.88181818,3.0,20.5,26.0,733940.371,271037.213,35276.421,4200.941,0.0,10.2,15.5,21.05,0.0,0.0,749.0,188.0,937.0,30/07/2021,1,2139.470098,2021-07-30,1.0
2021-07-30 15:00:00,21.5,103.0487629,102.55715,24.8,3.0,20.5,26.0,733940.371,271037.213,35277.148,4201.135,0.0,11.8,17.71,22.82,0.0,0.0,727.0,194.0,921.0,30/07/2021,1,2092.959879,2021-07-30,1.0
2021-07-30 16:00:00,22.5,166.4333146,143.58922,24.87272727,3.0,20.5,26.0,733940.371,271037.213,35277.795,4201.267,0.0,7.8,18.81,20.46,0.0,0.0,647.0,132.0,779.0,30/07/2021,1,1680.181681,2021-07-30,1.0
2021-07-30 17:00:00,22.2,142.4934747,100.29497,25.25454545,1.0,20.5,26.0,733940.371,271037.213,35278.205,4201.318,0.0,8.2,14.95,20.46,0.0,0.0,410.0,51.0,461.0,30/07/2021,0,0.0,2021-07-30,1.0
2021-07-30 18:00:00,21.7,34.375,34.375,25.17272727,1.0,20.5,26.0,733940.371,271037.213,35278.549,4201.368,0.0,8.2,14.95,20.46,0.0,0.0,344.0,50.0,394.0,30/07/2021,0,0.0,2021-07-30,1.0
2021-07-30 19:00:00,21.4,6.25,6.25,25.05454545,1.0,20.5,26.0,733940.371,271037.213,35278.704,4201.427,0.0,8.2,17.16,21.64,0.0,0.0,155.0,59.0,214.0,30/07/2021,0,0.0,2021-07-30,1.0
2021-07-30 20:00:00,20.5,0.0,0.0,24.88181818,1.0,20.5,26.0,733940.371,271037.213,35278.835,4201.453,0.0,0.0,19.91,21.64,0.0,0.0,131.0,26.0,157.0,30/07/2021,0,0.0,2021-07-30,1.0
2021-07-30 21:00:00,19.8,0.0,0.0,24.69090909,1.0,20.5,26.0,733940.371,271037.213,35278.966,4201.478,0.0,0.0,21.57,21.64,0.0,0.0,131.0,25.0,156.0,30/07/2021,0,0.0,2021-07-30,1.0
2021-07-30 22:00:00,19.6,0.0,0.0,24.56363636,1.0,20.5,26.0,733940.371,271037.213,35279.096,4201.504,0.0,0.0,21.57,21.64,0.0,0.0,130.0,26.0,156.0,31/07/2021,0,0.0,2021-07-30,1.0
2021-07-30 23:00:00,19.5,0.0,0.0,24.36363636,1.0,20.5,26.0,733940.371,271037.213,35279.224,4201.529,0.0,8.2,18.26,20.46,0.0,0.0,128.0,25.0,153.0,31/07/2021,0,0.0,2021-07-30,1.0
2021-07-31 00:00:00,18.9,0.0,0.0,24.29090909,1.0,20.5,26.0,733940.371,271037.213,35279.35,4201.555,0.0,8.6,18.26,20.46,0.0,0.0,126.0,26.0,152.0,31/07/2021,0,0.0,2021-07-31,3.0
2021-07-31 01:00:00,18.4,0.0,0.0,24.19090909,1.0,20.5,26.0,733940.371,271037.213,35279.476,4201.581,0.0,8.2,21.02,20.46,0.0,0.0,126.0,26.0,152.0,31/07/2021,0,0.0,2021-07-31,3.0
2021-07-31 02:00:00,18.5,0.0,0.0,24.13636364,1.0,20.5,26.0,733940.371,271037.213,35279.602,4201.606,0.0,6.3,20.46,22.23,0.0,0.0,126.0,25.0,151.0,31/07/2021,0,0.0,2021-07-31,3.0
2021-07-31 03:00:00,18.1,0.0,0.0,24.1,1.0,20.5,26.0,733940.371,271037.213,35279.728,4201.632,0.0,8.2,20.46,22.23,0.0,0.0,126.0,26.0,152.0,31/07/2021,0,0.0,2021-07-31,3.0
2021-07-31 04:00:00,17.2,0.0,0.0,23.73636364,1.0,20.5,26.0,733940.371,271037.213,35279.854,4201.657,0.0,0.0,22.67,22.82,0.0,0.0,126.0,25.0,151.0,31/07/2021,0,0.0,2021-07-31,3.0
2021-07-31 05:00:00,16.7,0.0,0.0,23.67272727,1.0,20.5,26.0,733940.371,271037.213,35279.98,4201.683,0.0,0.0,23.22,22.82,0.0,0.0,126.0,26.0,152.0,31/07/2021,0,0.0,2021-07-31,3.0
2021-07-31 06:00:00,16.1,2.5,2.5,23.5,1.0,20.5,26.0,733940.371,271037.213,35280.106,4201.708,0.0,0.0,23.22,22.82,0.0,0.0,126.0,25.0,151.0,31/07/2021,0,0.0,2021-07-31,3.0
2021-07-31 07:00:00,16.5,51.25,51.25,23.46363636,1.0,20.5,26.0,733940.371,271037.213,35280.237,4201.734,0.0,0.0,23.22,22.82,0.0,0.0,131.0,26.0,157.0,31/07/2021,0,0.0,2021-07-31,3.0
2021-07-31 08:00:00,16.5,46.25,46.25,23.42727273,1.0,20.5,26.0,733940.371,271037.213,35280.37,4201.759,0.0,0.0,23.22,22.82,0.0,0.0,133.0,25.0,158.0,31/07/2021,0,0.0,2021-07-31,3.0
2021-07-31 09:00:00,16.7,78.75,78.75,23.43636364,1.0,20.5,26.0,733940.371,271037.213,35280.502,4201.785,0.0,0.0,23.22,22.82,0.0,0.0,132.0,26.0,158.0,31/07/2021,0,0.0,2021-07-31,3.0
2021-07-31 10:00:00,17.3,119.9344,122.9663233,23.40909091,1.0,20.5,26.0,733940.371,271037.213,35280.635,4201.811,0.0,0.0,23.22,23.41,0.0,0.0,133.0,26.0,159.0,31/07/2021,0,0.0,2021-07-31,3.0
2021-07-31 11:00:00,16.8,120.520995,122.3542977,23.43636364,1.0,20.5,26.0,733940.371,271037.213,35280.768,4201.836,0.0,0.0,22.67,22.82,0.0,0.0,133.0,25.0,158.0,31/07/2021,0,0.0,2021-07-31,3.0
2021-07-31 12:00:00,15.1,78.125,78.125,23.40909091,1.0,20.5,26.0,733940.371,271037.213,35280.901,4201.862,0.0,0.0,22.67,22.82,0.0,0.0,133.0,26.0,159.0,31/07/2021,0,0.0,2021-07-31,3.0
